timestamp,host,ue_container,achieved_mbps,rtt_ms
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-4,1.05,65.90
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-5,1.05,97.90
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-6,3.15,105.00
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-7,3.15,97.70
2026-09-26 18:28:24,pc2,rfsim5g-end-ue-8,3.15,96.80
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-1,0.00,89.20
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-2,1.05,92.40
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-3,2.10,57.60
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-4,2.10,29.50
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-5,1.05,112.00
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-6,3.15,97.10
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-7,3.15,98.30
2026-09-26 18:28:29,pc2,rfsim5g-end-ue-8,3.15,81.00
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-1,0.00,91.50
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-2,1.05,95.90
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-3,1.05,61.30
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-4,2.10,39.80
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-5,1.05,107.00
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-6,4.20,84.00
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-7,3.15,75.40
2026-09-26 18:28:35,pc2,rfsim5g-end-ue-8,2.10,60.50
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-1,0.00,87.30
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-2,1.05,80.70
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-3,1.05,65.40
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-4,2.10,65.00
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-5,2.10,107.00
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-6,3.15,60.90
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-7,3.15,74.90
2026-09-26 18:28:40,pc2,rfsim5g-end-ue-8,3.15,127.00
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-1,0.00,84.40
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-2,0.00,94.20
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-3,2.09,68.30
2026-09-26 18:28:45,pc2,rfsim5g-end-ue-4,1.05,66.50
